order_id,warehouse,shipping_mode,planned_delivery_days,processing_days,actual_delivery_days,shipping_cost,handling_cost,return_flag,return_reason,return_cost,backorder_flag,on_time_flag
ORD-00296,Newark DC,Standard,5,3.5,5.9,30.12,7.67,1,Late delivery,281.94,1,0
ORD-00297,Newark DC,Express,3,2.1,1.8,40.45,4.59,0,,0.0,0,1
ORD-00298,Atlanta DC,Freight,7,1.3,7.8,31.38,3.41,0,,0.0,0,0
ORD-00299,Dallas DC,Freight,8,2.5,10.3,49.57,3.54,0,,0.0,0,0
ORD-00300,Reno DC,Standard,6,1.9,5.7,13.06,2.2,0,,0.0,0,1
ORD-00301,Chicago DC,Freight,6,1.3,5.9,36.0,3.15,0,,0.0,0,1
ORD-00302,Newark DC,Freight,7,1.4,5.7,32.19,3.61,0,,0.0,0,1
ORD-00303,Reno DC,Standard,6,1.7,7.3,32.64,3.4,0,,0.0,0,0
ORD-00304,Dallas DC,Freight,8,4.5,12.0,37.66,6.14,0,,0.0,1,0
ORD-00305,Chicago DC,Standard,4,1.4,2.5,11.27,2.51,0,,0.0,0,1
ORD-00306,Chicago DC,Standard,4,1.3,4.3,23.55,3.79,0,,0.0,0,0
ORD-00307,Newark DC,Standard,5,1.0,3.5,28.32,4.14,0,,0.0,0,1
ORD-00308,Atlanta DC,Express,3,3.6,6.0,28.68,6.32,1,Late delivery,989.87,1,0
ORD-00309,Newark DC,Standard,5,1.8,4.6,20.6,2.81,0,,0.0,0,1
ORD-00310,Newark DC,Standard,5,1.9,3.5,18.78,3.6,0,,0.0,0,1
ORD-00311,Atlanta DC,Standard,5,1.3,3.7,49.81,4.95,0,,0.0,0,1
ORD-00312,Newark DC,Standard,5,1.4,3.9,13.27,2.61,0,,0.0,0,1
ORD-00313,Newark DC,Freight,7,2.2,5.5,29.37,3.25,0,,0.0,0,1
ORD-00314,Newark DC,Standard,5,1.2,4.8,27.48,3.91,0,,0.0,0,1
ORD-00315,Dallas DC,Freight,8,2.5,8.1,42.24,3.67,0,,0.0,0,0
ORD-00316,Newark DC,Standard,5,1.6,5.4,19.73,2.79,0,,0.0,0,0
ORD-00317,Atlanta DC,Standard,5,1.1,4.2,83.87,8.78,0,,0.0,0,1
ORD-00318,Atlanta DC,Standard,5,1.7,4.7,12.5,2.59,0,,0.0,0,1
ORD-00319,Atlanta DC,Standard,5,1.6,5.3,15.88,2.11,0,,0.0,0,0
ORD-00320,Atlanta DC,Standard,5,1.7,4.3,104.91,10.14,0,,0.0,0,1
ORD-00321,Reno DC,Standard,6,2.0,5.9,54.41,7.01,0,,0.0,0,1
ORD-00322,Reno DC,Standard,6,1.8,4.6,11.53,2.15,0,,0.0,0,1
ORD-00323,Dallas DC,Freight,8,1.8,6.5,36.38,2.89,0,,0.0,0,1
ORD-00324,Chicago DC,Freight,6,1.5,5.6,21.15,2.83,0,,0.0,0,1
ORD-00325,Atlanta DC,Express,3,1.9,2.6,33.89,2.87,0,,0.0,0,1
ORD-00326,Dallas DC,Standard,6,2.0,6.6,11.65,2.42,0,,0.0,0,0
ORD-00327,Reno DC,Freight,8,2.4,8.1,17.59,2.28,0,,0.0,0,0
ORD-00328,Dallas DC,Standard,6,1.1,4.5,25.76,3.5,0,,0.0,0,1
ORD-00329,Dallas DC,Standard,6,1.8,5.8,40.46,4.54,0,,0.0,0,1
ORD-00330,Reno DC,Freight,8,2.0,6.9,27.44,2.94,0,,0.0,0,1
ORD-00331,Newark DC,Standard,5,1.5,4.6,17.92,2.55,0,,0.0,0,1
ORD-00332,Chicago DC,Standard,4,2.1,4.1,38.21,5.91,0,,0.0,0,0
ORD-00333,Newark DC,Standard,5,1.0,4.3,98.66,10.02,0,,0.0,0,1
ORD-00334,Dallas DC,Freight,8,3.1,7.9,30.3,2.59,1,Damaged in transit,118.09,0,1
ORD-00335,Chicago DC,Standard,4,1.1,5.1,38.08,4.5,0,,0.0,0,0
ORD-00336,Chicago DC,Standard,4,1.4,3.6,15.47,3.42,0,,0.0,0,1
ORD-00337,Newark DC,Standard,5,1.8,4.8,13.64,2.55,0,,0.0,0,1
ORD-00338,Chicago DC,Freight,6,1.7,4.9,16.61,2.25,0,,0.0,0,1
ORD-00339,Chicago DC,Express,2,1.4,1.4,26.48,3.08,0,,0.0,0,1
ORD-00340,Reno DC,Standard,6,1.7,5.8,28.04,3.56,0,,0.0,0,1
ORD-00341,Newark DC,Express,3,3.2,4.5,34.85,6.84,0,,0.0,1,0
ORD-00342,Newark DC,Standard,5,1.6,5.7,28.55,3.63,0,,0.0,0,0
ORD-00343,Atlanta DC,Freight,7,1.9,6.0,31.18,3.57,0,,0.0,0,1
ORD-00344,Newark DC,Standard,5,1.5,3.6,19.95,3.61,0,,0.0,0,1
ORD-00345,Dallas DC,Express,4,1.5,2.7,34.86,3.64,0,,0.0,0,1
ORD-00346,Chicago DC,Freight,6,2.4,5.7,20.45,2.6,0,,0.0,0,1
ORD-00347,Reno DC,Standard,6,1.2,4.5,29.26,3.35,1,Style preference,233.38,0,1
ORD-00348,Dallas DC,Standard,6,1.7,6.8,25.59,3.21,0,,0.0,0,0
ORD-00349,Chicago DC,Standard,4,1.2,3.8,10.35,2.44,0,,0.0,0,1
ORD-00350,Dallas DC,Express,4,1.4,3.8,35.13,3.37,0,,0.0,0,1
ORD-00351,Newark DC,Freight,7,1.5,5.8,132.62,8.87,0,,0.0,0,1
ORD-00352,Dallas DC,Freight,8,1.9,7.3,88.85,7.04,0,,0.0,0,1
ORD-00353,Reno DC,Standard,6,3.1,8.1,74.34,10.36,0,,0.0,1,0
ORD-00354,Newark DC,Standard,5,1.3,3.9,40.79,5.0,0,,0.0,0,1
ORD-00355,Atlanta DC,Standard,5,1.1,3.5,24.24,3.52,0,,0.0,0,1
ORD-00356,Newark DC,Freight,7,2.4,7.4,31.12,3.37,0,,0.0,0,0
ORD-00357,Dallas DC,Standard,6,2.8,8.3,23.5,6.44,0,,0.0,1,0
ORD-00358,Atlanta DC,Express,3,1.7,2.1,22.61,3.49,0,,0.0,0,1
ORD-00359,Chicago DC,Standard,4,2.0,2.5,15.86,3.36,0,,0.0,0,1
ORD-00360,Dallas DC,Express,4,2.9,4.4,43.26,6.94,0,,0.0,1,0
ORD-00361,Atlanta DC,Standard,5,2.3,4.8,10.96,2.28,0,,0.0,0,1
ORD-00362,Dallas DC,Freight,8,2.6,9.4,29.79,2.46,0,,0.0,0,0
ORD-00363,Atlanta DC,Standard,5,3.2,8.0,40.26,8.13,0,,0.0,1,0
ORD-00364,Newark DC,Freight,7,1.6,7.3,26.83,2.95,0,,0.0,0,0
ORD-00365,Reno DC,Standard,6,1.6,4.5,11.04,2.16,0,,0.0,0,1
ORD-00366,Chicago DC,Standard,4,2.8,4.4,12.64,5.72,0,,0.0,1,0
ORD-00367,Newark DC,Freight,7,3.8,6.8,54.51,8.69,0,,0.0,1,1
ORD-00368,Chicago DC,Standard,4,2.0,3.6,16.84,2.6,0,,0.0,0,1
ORD-00369,Dallas DC,Standard,6,0.9,6.7,78.32,7.5,1,Damaged packaging,114.48,0,0
ORD-00370,Dallas DC,Express,4,1.5,3.1,11.96,2.09,0,,0.0,0,1
ORD-00371,Reno DC,Standard,6,1.8,4.8,25.79,3.8,0,,0.0,0,1
ORD-00372,Reno DC,Standard,6,1.9,5.1,11.67,2.21,0,,0.0,0,1
ORD-00373,Chicago DC,Express,2,3.5,3.9,18.88,5.96,0,,0.0,1,0
ORD-00374,Newark DC,Standard,5,1.6,3.5,44.24,5.41,0,,0.0,0,1
ORD-00375,Atlanta DC,Standard,5,1.5,5.1,43.14,4.6,0,,0.0,0,0
ORD-00376,Dallas DC,Standard,6,2.2,7.0,36.71,7.5,0,,0.0,1,0
ORD-00377,Dallas DC,Standard,6,1.5,5.9,12.29,2.33,0,,0.0,0,1
ORD-00378,Atlanta DC,Freight,7,2.3,7.0,26.42,2.43,0,,0.0,0,1
ORD-00379,Reno DC,Express,4,1.7,3.8,20.64,2.5,0,,0.0,0,1
ORD-00380,Reno DC,Freight,8,1.7,6.8,81.64,6.66,0,,0.0,0,1
ORD-00381,Chicago DC,Express,2,1.7,1.7,11.65,2.37,0,,0.0,0,1
ORD-00382,Chicago DC,Standard,4,1.2,2.8,67.19,8.32,0,,0.0,0,1
ORD-00383,Reno DC,Express,4,1.3,4.2,23.8,2.82,0,,0.0,0,0
ORD-00384,Dallas DC,Standard,6,1.8,4.5,22.31,3.58,0,,0.0,0,1
ORD-00385,Atlanta DC,Standard,5,1.9,3.5,12.58,2.73,0,,0.0,0,1
ORD-00386,Chicago DC,Standard,4,1.4,3.5,45.37,6.98,0,,0.0,0,1
ORD-00387,Reno DC,Standard,6,1.6,5.3,9.78,2.41,0,,0.0,0,1
ORD-00388,Chicago DC,Standard,4,1.2,3.4,26.27,3.49,0,,0.0,0,1
ORD-00389,Newark DC,Express,3,1.5,1.8,128.21,8.64,0,,0.0,0,1
ORD-00390,Chicago DC,Freight,6,1.4,6.5,23.52,2.62,0,,0.0,0,0
ORD-00391,Dallas DC,Standard,6,1.4,5.4,49.29,5.24,0,,0.0,0,1
ORD-00392,Chicago DC,Standard,4,1.7,3.6,11.96,2.43,0,,0.0,0,1
ORD-00393,Chicago DC,Express,2,1.5,1.4,16.23,2.36,0,,0.0,0,1
ORD-00394,Newark DC,Express,3,0.9,2.2,49.48,4.79,0,,0.0,0,1
ORD-00395,Newark DC,Freight,7,2.3,5.8,22.72,2.83,0,,0.0,0,1
ORD-00396,Dallas DC,Standard,6,1.5,4.7,11.11,2.3,0,,0.0,0,1
ORD-00397,Chicago DC,Standard,4,1.4,2.7,26.23,4.33,0,,0.0,0,1
ORD-00398,Newark DC,Standard,5,1.7,4.7,24.2,3.51,0,,0.0,0,1
ORD-00399,Chicago DC,Standard,4,1.7,3.7,36.76,4.43,0,,0.0,0,1
ORD-00400,Chicago DC,Freight,6,2.0,5.7,16.73,2.44,0,,0.0,0,1
ORD-00401,Reno DC,Standard,6,1.1,5.4,114.67,10.27,0,,0.0,0,1
ORD-00402,Reno DC,Freight,8,2.5,7.3,30.9,3.43,0,,0.0,0,1
ORD-00403,Dallas DC,Express,4,1.4,2.5,30.48,3.31,0,,0.0,0,1
ORD-00404,Newark DC,Standard,5,1.7,4.9,18.9,3.16,0,,0.0,0,1
ORD-00405,Newark DC,Standard,5,1.4,3.7,40.12,4.27,0,,0.0,0,1
ORD-00406,Newark DC,Express,3,1.0,2.5,24.13,2.75,0,,0.0,0,1
ORD-00407,Atlanta DC,Freight,7,1.5,5.5,34.04,2.95,0,,0.0,0,1
ORD-00408,Atlanta DC,Standard,5,1.9,3.5,15.83,2.95,0,,0.0,0,1
ORD-00409,Atlanta DC,Standard,5,1.6,6.0,46.65,5.05,0,,0.0,0,0
ORD-00410,Dallas DC,Standard,6,3.0,5.1,13.32,2.14,0,,0.0,0,1
ORD-00411,Reno DC,Standard,6,3.4,7.1,16.61,6.03,0,,0.0,1,0
ORD-00412,Dallas DC,Standard,6,2.0,5.8,20.08,2.33,0,,0.0,0,1
ORD-00413,Atlanta DC,Standard,5,2.2,4.0,33.02,4.9,0,,0.0,0,1
ORD-00414,Newark DC,Express,3,0.9,2.9,122.54,9.52,0,,0.0,0,1
ORD-00415,Chicago DC,Freight,6,2.1,5.2,44.77,4.54,0,,0.0,0,1
ORD-00416,Reno DC,Freight,8,1.7,6.5,31.43,3.45,1,Color mismatch,357.68,0,1
ORD-00417,Chicago DC,Standard,4,1.6,3.9,54.97,6.04,0,,0.0,0,1
ORD-00418,Reno DC,Standard,6,1.9,4.7,46.6,5.66,0,,0.0,0,1
ORD-00419,Dallas DC,Freight,8,1.8,8.4,57.73,4.58,0,,0.0,0,0
ORD-00420,Dallas DC,Express,4,1.7,3.3,232.61,15.18,0,,0.0,0,1
ORD-00421,Reno DC,Standard,6,1.3,5.9,11.22,2.15,0,,0.0,0,1
ORD-00422,Atlanta DC,Standard,5,1.4,5.1,44.87,5.7,0,,0.0,0,0
ORD-00423,Reno DC,Standard,6,1.3,5.0,101.61,10.59,0,,0.0,0,1
ORD-00424,Dallas DC,Standard,6,1.1,4.5,20.9,2.73,0,,0.0,0,1
ORD-00425,Dallas DC,Express,4,2.0,4.0,57.15,5.13,0,,0.0,0,1
ORD-00426,Newark DC,Express,3,1.4,3.2,14.64,2.32,0,,0.0,0,0
ORD-00427,Chicago DC,Express,2,1.7,2.2,78.54,6.35,0,,0.0,0,0
ORD-00428,Newark DC,Freight,7,1.8,6.1,26.72,2.53,0,,0.0,0,1
ORD-00429,Atlanta DC,Express,3,1.1,2.9,13.25,2.16,0,,0.0,0,1
ORD-00430,Atlanta DC,Express,3,2.4,2.2,29.19,2.77,0,,0.0,0,1
ORD-00431,Reno DC,Standard,6,2.1,6.1,12.66,2.1,0,,0.0,0,0
ORD-00432,Atlanta DC,Freight,7,2.2,5.8,19.75,2.53,0,,0.0,0,1
ORD-00433,Reno DC,Standard,6,1.5,5.5,26.89,2.99,0,,0.0,0,1
ORD-00434,Newark DC,Express,3,1.7,1.5,11.64,2.19,0,,0.0,0,1
ORD-00435,Dallas DC,Freight,8,1.8,7.6,20.06,2.2,0,,0.0,0,1
ORD-00436,Atlanta DC,Express,3,2.9,4.0,79.84,10.05,0,,0.0,1,0
ORD-00437,Atlanta DC,Standard,5,1.7,3.7,13.34,2.53,0,,0.0,0,1
ORD-00438,Reno DC,Standard,6,1.5,7.0,22.53,3.11,0,,0.0,0,0
ORD-00439,Reno DC,Standard,6,1.2,5.7,97.61,8.09,0,,0.0,0,1
ORD-00440,Reno DC,Express,4,1.7,3.3,16.24,2.52,0,,0.0,0,1
ORD-00441,Dallas DC,Standard,6,1.4,5.8,25.97,3.83,0,,0.0,0,1
ORD-00442,Reno DC,Freight,8,1.6,6.5,24.91,2.77,0,,0.0,0,1
ORD-00443,Atlanta DC,Express,3,2.2,2.6,16.72,2.27,0,,0.0,0,1
ORD-00444,Newark DC,Standard,5,1.9,4.6,24.79,3.97,0,,0.0,0,1
ORD-00445,Chicago DC,Freight,6,2.5,6.8,21.36,3.05,0,,0.0,0,0
ORD-00446,Reno DC,Standard,6,2.4,6.3,14.54,3.15,0,,0.0,0,0
ORD-00447,Atlanta DC,Standard,5,1.9,5.4,13.82,2.14,0,,0.0,0,0
ORD-00448,Dallas DC,Standard,6,2.0,5.2,20.64,3.45,0,,0.0,0,1
ORD-00449,Atlanta DC,Freight,7,1.3,5.5,33.59,3.32,0,,0.0,0,1
ORD-00450,Reno DC,Standard,6,1.1,6.0,31.01,4.48,0,,0.0,0,1
ORD-00451,Reno DC,Freight,8,1.4,8.8,70.47,5.63,0,,0.0,0,0
ORD-00452,Newark DC,Standard,5,1.2,6.5,26.28,3.47,0,,0.0,0,0
ORD-00453,Dallas DC,Standard,6,1.4,5.2,10.17,2.12,0,,0.0,0,1
ORD-00454,Reno DC,Freight,8,2.0,6.7,16.61,2.33,0,,0.0,0,1
ORD-00455,Dallas DC,Freight,8,2.7,8.7,34.87,3.18,0,,0.0,0,0
ORD-00456,Newark DC,Standard,5,2.0,4.2,14.04,2.6,1,Damaged in transit,194.72,0,1
ORD-00457,Chicago DC,Standard,4,2.1,4.6,24.72,4.5,0,,0.0,0,0
ORD-00458,Atlanta DC,Standard,5,1.8,5.0,12.26,2.2,0,,0.0,0,1
ORD-00459,Atlanta DC,Freight,7,2.4,9.3,26.94,2.38,0,,0.0,0,0
ORD-00460,Reno DC,Express,4,1.5,2.5,48.37,3.99,1,Order error,60.45,0,1
ORD-00461,Atlanta DC,Freight,7,1.7,7.2,20.11,2.58,0,,0.0,0,0
ORD-00462,Chicago DC,Freight,6,1.7,5.1,73.28,5.46,0,,0.0,0,1
ORD-00463,Reno DC,Express,4,1.1,3.5,96.47,6.52,0,,0.0,0,1
ORD-00464,Reno DC,Standard,6,1.5,5.0,110.91,11.32,0,,0.0,0,1
ORD-00465,Newark DC,Freight,7,2.2,6.9,47.01,4.21,0,,0.0,0,1
ORD-00466,Newark DC,Freight,7,1.7,7.1,19.71,2.51,0,,0.0,0,0
ORD-00467,Newark DC,Standard,5,1.7,6.3,90.08,8.16,0,,0.0,0,0
ORD-00468,Newark DC,Standard,5,1.1,3.5,30.56,3.84,0,,0.0,0,1
ORD-00469,Atlanta DC,Express,3,1.2,3.1,30.65,3.24,0,,0.0,0,0
ORD-00470,Atlanta DC,Express,3,2.2,2.1,21.08,3.18,0,,0.0,0,1
ORD-00471,Dallas DC,Standard,6,0.9,4.8,44.77,5.07,0,,0.0,0,1
ORD-00472,Dallas DC,Standard,6,1.3,4.5,12.67,2.44,0,,0.0,0,1
ORD-00473,Newark DC,Standard,5,2.2,3.8,13.16,2.39,1,Damaged in transit,93.51,0,1
ORD-00474,Chicago DC,Standard,4,1.8,3.2,43.4,7.07,0,,0.0,0,1
ORD-00475,Newark DC,Express,3,1.6,4.3,17.97,2.48,0,,0.0,0,0
ORD-00476,Newark DC,Freight,7,2.1,6.0,22.7,2.67,0,,0.0,0,1
ORD-00477,Reno DC,Standard,6,1.2,5.8,22.82,3.55,0,,0.0,0,1
ORD-00478,Dallas DC,Express,4,1.3,4.0,165.17,10.02,0,,0.0,0,1
ORD-00479,Chicago DC,Express,2,2.5,3.6,114.72,11.93,0,,0.0,1,0
ORD-00480,Dallas DC,Freight,8,3.0,8.7,54.23,3.41,0,,0.0,0,0
ORD-00481,Newark DC,Freight,7,1.3,7.1,50.74,5.04,0,,0.0,0,0
ORD-00482,Newark DC,Standard,5,1.3,4.7,162.59,14.84,0,,0.0,0,1
ORD-00483,Atlanta DC,Standard,5,1.3,3.5,27.96,3.65,0,,0.0,0,1
ORD-00484,Dallas DC,Express,4,1.3,3.4,28.82,3.27,0,,0.0,0,1
ORD-00485,Dallas DC,Standard,6,1.6,4.9,21.01,3.03,0,,0.0,0,1
ORD-00486,Atlanta DC,Standard,5,1.6,5.9,7.8,2.01,0,,0.0,0,0
ORD-00487,Atlanta DC,Express,3,1.6,1.6,21.0,2.49,1,Size mismatch,79.67,0,1
ORD-00488,Reno DC,Standard,6,1.3,5.5,31.41,4.24,1,Incorrect component,293.08,0,1
ORD-00489,Reno DC,Freight,8,1.2,8.2,71.98,5.27,0,,0.0,0,0
ORD-00490,Chicago DC,Standard,4,1.1,3.4,12.62,2.39,0,,0.0,0,1
ORD-00491,Dallas DC,Standard,6,1.6,4.6,12.68,2.76,0,,0.0,0,1
ORD-00492,Chicago DC,Standard,4,1.7,3.0,9.47,2.2,0,,0.0,0,1
ORD-00493,Newark DC,Freight,7,1.9,8.7,22.47,3.04,0,,0.0,0,0
ORD-00494,Reno DC,Standard,6,1.4,5.8,54.75,5.72,0,,0.0,0,1
ORD-00495,Newark DC,Standard,5,1.3,4.2,70.06,7.38,0,,0.0,0,1
ORD-00496,Reno DC,Freight,8,1.9,6.5,29.0,2.68,0,,0.0,0,1
ORD-00497,Dallas DC,Standard,6,1.8,5.8,25.19,3.12,0,,0.0,0,1
ORD-00498,Newark DC,Standard,5,1.8,3.5,11.38,2.49,0,,0.0,0,1
ORD-00499,Newark DC,Standard,5,1.3,5.0,51.49,4.8,0,,0.0,0,1
ORD-00500,Newark DC,Standard,5,2.0,3.7,11.61,2.38,0,,0.0,0,1
ORD-00501,Newark DC,Standard,5,2.5,3.9,16.19,2.96,0,,0.0,0,1
ORD-00502,Atlanta DC,Freight,7,2.5,6.0,38.0,4.12,0,,0.0,0,1
ORD-00503,Dallas DC,Standard,6,2.3,7.0,22.08,6.12,0,,0.0,1,0
ORD-00504,Newark DC,Express,3,1.3,2.3,31.75,3.22,0,,0.0,0,1
ORD-00505,Chicago DC,Freight,6,1.8,5.5,23.81,3.44,0,,0.0,0,1
ORD-00506,Reno DC,Freight,8,2.1,8.0,18.06,2.31,0,,0.0,0,1
ORD-00507,Newark DC,Standard,5,1.0,6.0,52.44,6.02,0,,0.0,0,0
ORD-00508,Chicago DC,Freight,6,2.1,4.5,26.79,2.96,0,,0.0,0,1
ORD-00509,Chicago DC,Standard,4,1.9,3.0,19.72,2.88,0,,0.0,0,1
ORD-00510,Atlanta DC,Standard,5,1.8,5.0,13.07,2.6,0,,0.0,0,1
ORD-00511,Atlanta DC,Express,3,2.2,2.8,21.1,2.51,0,,0.0,0,1
ORD-00512,Reno DC,Express,4,3.3,5.4,14.89,5.68,0,,0.0,1,0
ORD-00513,Chicago DC,Freight,6,2.3,4.8,28.43,3.78,0,,0.0,0,1
ORD-00514,Chicago DC,Freight,6,1.9,6.0,19.79,2.68,0,,0.0,0,1
ORD-00515,Newark DC,Freight,7,2.3,6.0,23.87,2.87,0,,0.0,0,1
ORD-00516,Newark DC,Standard,5,1.1,3.9,13.56,2.45,0,,0.0,0,1
ORD-00517,Newark DC,Standard,5,1.2,4.3,52.14,4.96,0,,0.0,0,1
ORD-00518,Newark DC,Freight,7,3.6,10.8,27.88,6.15,0,,0.0,1,0
ORD-00519,Newark DC,Freight,7,1.8,6.8,24.74,2.9,0,,0.0,0,1
ORD-00520,Reno DC,Standard,6,1.2,5.1,39.32,4.82,0,,0.0,0,1
ORD-00521,Atlanta DC,Standard,5,1.7,4.6,42.78,4.8,0,,0.0,0,1
ORD-00522,Chicago DC,Standard,4,1.8,5.0,19.07,2.99,0,,0.0,0,0
ORD-00523,Dallas DC,Standard,6,1.5,5.1,23.29,3.33,0,,0.0,0,1
ORD-00524,Newark DC,Freight,7,1.8,7.5,17.33,2.37,0,,0.0,0,0
ORD-00525,Atlanta DC,Standard,5,1.8,4.0,18.71,2.26,0,,0.0,0,1
ORD-00526,Chicago DC,Standard,4,1.4,4.4,33.54,4.47,0,,0.0,0,0
ORD-00527,Reno DC,Freight,8,1.7,7.7,23.62,2.68,0,,0.0,0,1
ORD-00528,Chicago DC,Standard,4,2.0,2.5,7.97,2.01,0,,0.0,0,1
ORD-00529,Chicago DC,Freight,6,1.5,4.5,19.99,2.99,0,,0.0,0,1
ORD-00530,Reno DC,Standard,6,1.5,5.9,33.06,3.93,0,,0.0,0,1
ORD-00531,Dallas DC,Express,4,1.2,2.9,30.91,3.0,0,,0.0,0,1
ORD-00532,Dallas DC,Freight,8,1.5,7.6,12.97,2.11,0,,0.0,0,1
ORD-00533,Atlanta DC,Express,3,1.8,3.0,14.6,2.38,0,,0.0,0,1
ORD-00534,Dallas DC,Standard,6,1.7,5.2,26.16,3.32,0,,0.0,0,1
ORD-00535,Newark DC,Standard,5,1.1,4.3,54.99,5.51,0,,0.0,0,1
ORD-00536,Newark DC,Standard,5,2.8,5.1,37.05,8.33,0,,0.0,1,0
ORD-00537,Chicago DC,Freight,6,1.6,5.8,28.48,3.09,0,,0.0,0,1
ORD-00538,Reno DC,Express,4,1.3,2.5,59.04,5.15,1,Incorrect item,123.55,0,1
ORD-00539,Chicago DC,Freight,6,2.5,5.7,32.83,3.57,0,,0.0,0,1
ORD-00540,Newark DC,Express,3,1.7,2.6,70.97,7.47,0,,0.0,0,1
ORD-00541,Reno DC,Standard,6,2.1,6.2,75.89,6.29,0,,0.0,0,0
ORD-00542,Newark DC,Standard,5,1.9,4.1,16.88,3.14,0,,0.0,0,1
ORD-00543,Chicago DC,Freight,6,1.7,5.7,22.86,2.88,0,,0.0,0,1
ORD-00544,Reno DC,Standard,6,1.6,4.5,29.38,3.76,0,,0.0,0,1
ORD-00545,Chicago DC,Standard,4,1.8,5.0,137.06,13.74,0,,0.0,0,0
ORD-00546,Dallas DC,Freight,8,1.5,6.8,58.72,4.52,0,,0.0,0,1
ORD-00547,Chicago DC,Standard,4,1.8,5.3,20.38,2.95,0,,0.0,0,0
ORD-00548,Newark DC,Standard,5,2.1,4.0,12.11,2.55,0,,0.0,0,1
ORD-00549,Atlanta DC,Standard,5,1.8,4.2,14.04,2.52,1,Style preference,29.76,0,1
ORD-00550,Atlanta DC,Express,3,1.1,2.1,44.57,3.65,0,,0.0,0,1
ORD-00551,Reno DC,Express,4,1.4,3.2,42.53,3.71,0,,0.0,0,1
ORD-00552,Reno DC,Standard,6,1.3,5.9,40.23,5.01,0,,0.0,0,1
ORD-00553,Chicago DC,Standard,4,1.9,3.1,23.96,4.18,0,,0.0,0,1
ORD-00554,Atlanta DC,Standard,5,1.6,4.8,23.42,3.52,0,,0.0,0,1
ORD-00555,Chicago DC,Freight,6,2.0,5.5,23.04,2.8,0,,0.0,0,1
ORD-00556,Reno DC,Express,4,1.6,4.5,20.39,2.49,0,,0.0,0,0
ORD-00557,Newark DC,Standard,5,1.9,5.5,50.99,6.58,0,,0.0,0,0
ORD-00558,Atlanta DC,Freight,7,3.6,7.1,26.09,6.55,0,,0.0,1,0
ORD-00559,Reno DC,Standard,6,1.2,6.3,10.29,2.33,0,,0.0,0,0
ORD-00560,Atlanta DC,Standard,5,1.9,4.9,15.32,2.41,1,Damaged in transit,470.48,0,1
ORD-00561,Atlanta DC,Standard,5,1.5,4.9,22.94,3.15,0,,0.0,0,1
ORD-00562,Reno DC,Freight,8,2.0,8.9,23.25,2.43,0,,0.0,0,0
ORD-00563,Dallas DC,Express,4,2.0,3.2,32.71,3.04,0,,0.0,0,1
ORD-00564,Reno DC,Freight,8,2.4,6.5,19.44,2.46,0,,0.0,0,1
ORD-00565,Chicago DC,Freight,6,1.3,4.5,56.35,5.49,0,,0.0,0,1
ORD-00566,Newark DC,Standard,5,1.4,4.5,20.26,3.07,0,,0.0,0,1
ORD-00567,Atlanta DC,Freight,7,1.7,5.5,18.01,2.72,0,,0.0,0,1
ORD-00568,Chicago DC,Standard,4,1.5,3.6,13.6,2.55,0,,0.0,0,1
ORD-00569,Newark DC,Standard,5,1.5,4.0,92.95,9.21,0,,0.0,0,1
ORD-00570,Chicago DC,Freight,6,2.1,4.5,18.49,2.58,1,Damaged in transit,89.63,0,1
ORD-00571,Chicago DC,Freight,6,2.0,4.5,32.7,4.31,0,,0.0,0,1
ORD-00572,Newark DC,Freight,7,1.8,7.0,71.6,6.69,0,,0.0,0,1
ORD-00573,Atlanta DC,Standard,5,1.4,4.6,43.99,5.7,0,,0.0,0,1
ORD-00574,Reno DC,Standard,6,1.3,4.5,45.88,4.68,0,,0.0,0,1
ORD-00575,Newark DC,Freight,7,1.8,6.8,20.6,2.42,0,,0.0,0,1
ORD-00576,Atlanta DC,Express,3,1.7,3.2,17.54,2.47,1,Damaged in transit,85.54,0,0
ORD-00577,Dallas DC,Freight,8,3.0,7.8,28.94,2.69,0,,0.0,0,1
ORD-00578,Atlanta DC,Express,3,1.4,2.5,121.9,9.07,0,,0.0,0,1
ORD-00579,Reno DC,Express,4,1.4,3.0,31.74,3.32,0,,0.0,0,1
ORD-00580,Dallas DC,Express,4,1.9,2.5,38.49,4.0,0,,0.0,0,1
ORD-00581,Chicago DC,Standard,4,3.3,4.7,83.59,12.68,0,,0.0,1,0
ORD-00582,Atlanta DC,Standard,5,1.2,4.6,21.82,3.12,0,,0.0,0,1
ORD-00583,Newark DC,Standard,5,1.7,4.7,47.47,4.65,0,,0.0,0,1
ORD-00584,Chicago DC,Express,2,1.4,1.0,47.45,4.51,0,,0.0,0,1
ORD-00585,Dallas DC,Standard,6,1.8,5.2,26.1,3.8,0,,0.0,0,1
ORD-00586,Atlanta DC,Standard,5,1.4,3.5,35.6,4.93,0,,0.0,0,1
ORD-00587,Chicago DC,Standard,4,1.7,3.9,12.19,2.54,0,,0.0,0,1
ORD-00588,Reno DC,Freight,8,2.1,6.5,63.01,5.87,0,,0.0,0,1
ORD-00589,Reno DC,Freight,8,2.2,7.6,55.95,4.94,0,,0.0,0,1
ORD-00590,Dallas DC,Standard,6,1.4,4.5,27.29,3.38,0,,0.0,0,1
ORD-00591,Chicago DC,Standard,4,1.7,2.9,22.84,3.36,0,,0.0,0,1
