order_id,order_date,region,state,customer_segment,sales_channel,product_category,product_subcategory,product_name,units,unit_price,discount_pct,cogs_per_unit
ORD-00209,2025-06-06,Midwest,Illinois,Consumer,Online,Apparel,Branded Gear,Event Tee,7,20.58,0.1183,8.35
ORD-00210,2024-12-21,West,Washington,Consumer,Online,Electronics,Accessories,Conference Cam,1,203.07,0.1422,126.25
ORD-00211,2025-12-11,Midwest,Ohio,Consumer,Retail,Office Supplies,Organizers,Label Pack,19,15.14,0.1059,7.3
ORD-00212,2024-09-26,Southeast,Florida,SMB,Distributor,Furniture,Storage,Filing Cabinet,4,234.36,0.1166,142.69
ORD-00213,2024-08-22,Northeast,New York,Enterprise,Distributor,Industrial,Tools,Torque Wrench,25,196.57,0.0898,94.54
ORD-00214,2025-06-07,Southeast,Florida,Enterprise,Direct Sales,Apparel,Safety Wear,Protective Jacket,42,81.48,0.0854,38.33
ORD-00215,2024-04-13,Southeast,North Carolina,Enterprise,Direct Sales,Industrial,Components,Bearing Set,23,90.32,0.0705,48.71
ORD-00216,2024-08-29,Midwest,Ohio,Consumer,Retail,Electronics,Accessories,Dock Station,2,144.4,0.114,102.27
ORD-00217,2024-06-16,Northeast,Massachusetts,SMB,Distributor,Office Supplies,Writing,Marker Kit,58,23.64,0.0767,12.33
ORD-00218,2024-11-28,Southwest,Arizona,SMB,Online,Apparel,Branded Gear,Embroidered Cap,35,18.61,0.1093,6.95
ORD-00219,2024-11-20,Southwest,New Mexico,Consumer,Online,Electronics,Accessories,Pro Headset,4,179.01,0.1355,109.65
ORD-00220,2024-01-27,Southwest,New Mexico,Enterprise,Direct Sales,Apparel,Uniforms,Shift Uniform,49,50.03,0.0867,19.12
ORD-00221,2025-05-02,Midwest,Michigan,SMB,Online,Industrial,Maintenance,Filter Module,8,135.48,0.0787,76.53
ORD-00222,2024-06-08,Southeast,Florida,Consumer,Online,Office Supplies,Writing,Marker Kit,22,22.12,0.1177,12.21
ORD-00223,2025-07-28,Midwest,Illinois,Consumer,Online,Electronics,Accessories,Dock Station,3,135.47,0.1388,90.34
ORD-00224,2024-04-23,Southwest,New Mexico,SMB,Distributor,Furniture,Desks,Modular Desk,2,501.62,0.161,292.1
ORD-00225,2024-11-15,Southwest,Arizona,SMB,Direct Sales,Industrial,Components,Hydraulic Valve,7,297.63,0.0933,145.84
ORD-00226,2024-02-04,Northeast,Pennsylvania,Consumer,Direct Sales,Apparel,Safety Wear,Protective Jacket,11,95.79,0.0998,43.29
ORD-00227,2024-04-25,Southeast,Georgia,Enterprise,Direct Sales,Furniture,Chairs,Summit Chair,8,346.95,0.1241,211.55
ORD-00228,2024-03-02,Northeast,Pennsylvania,SMB,Online,Electronics,Accessories,Dock Station,6,159.02,0.1287,110.24
ORD-00229,2025-03-24,Midwest,Michigan,SMB,Online,Apparel,Safety Wear,Protective Jacket,35,85.32,0.1199,40.79
ORD-00230,2024-01-20,Midwest,Ohio,SMB,Direct Sales,Apparel,Branded Gear,Quarter Zip,30,41.98,0.1005,19.19
ORD-00231,2024-07-01,West,California,Enterprise,Direct Sales,Electronics,Accessories,Conference Cam,9,213.08,0.106,135.98
ORD-00232,2025-07-25,Southwest,Arizona,SMB,Online,Industrial,Maintenance,Seal Pack,4,61.03,0.11,29.96
ORD-00233,2024-07-02,Midwest,Michigan,Enterprise,Distributor,Office Supplies,Writing,Notebook Set,78,29.3,0.0778,12.47
ORD-00234,2025-01-15,Southeast,North Carolina,SMB,Distributor,Furniture,Storage,Mobile Pedestal,2,177.75,0.1265,111.87
ORD-00235,2024-11-05,Northeast,New York,SMB,Direct Sales,Electronics,Networking,Secure Gateway,3,393.53,0.1138,246.81
ORD-00236,2025-05-09,Northeast,Pennsylvania,Consumer,Online,Apparel,Branded Gear,Embroidered Cap,3,18.93,0.1273,6.83
ORD-00237,2025-10-30,West,California,Consumer,Online,Apparel,Branded Gear,Event Tee,12,22.38,0.1295,9.41
ORD-00238,2024-05-15,Southeast,Georgia,Enterprise,Direct Sales,Office Supplies,Paper,Premium Paper Box,84,51.91,0.0759,27.22
ORD-00239,2024-09-29,Southwest,Arizona,Consumer,Online,Apparel,Safety Wear,Protective Jacket,13,86.48,0.1196,37.46
ORD-00240,2025-01-17,Northeast,Pennsylvania,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,13,68.26,0.0858,33.83
ORD-00241,2024-05-24,Southwest,New Mexico,SMB,Direct Sales,Electronics,Laptops,ThinkCore Laptop,3,912.2,0.096,626.33
ORD-00242,2025-10-26,Southeast,Georgia,SMB,Retail,Office Supplies,Organizers,Label Pack,80,13.1,0.071,7.27
ORD-00243,2024-12-26,Southeast,Georgia,Consumer,Online,Electronics,Laptops,Apex Workstation,3,1444.74,0.2067,1032.46
ORD-00244,2025-10-02,Southwest,Arizona,Enterprise,Retail,Electronics,Networking,Smart Switch,10,292.55,0.1096,197.15
ORD-00245,2024-05-28,Southwest,New Mexico,Enterprise,Distributor,Industrial,Maintenance,Lubricant Kit,9,72.31,0.1014,42.07
ORD-00246,2024-04-19,Northeast,New York,Consumer,Online,Apparel,Branded Gear,Quarter Zip,9,45.2,0.1169,15.99
ORD-00247,2025-04-30,Northeast,New York,SMB,Retail,Electronics,Networking,Smart Switch,4,326.62,0.1246,226.46
ORD-00248,2025-01-24,Southwest,Arizona,Consumer,Retail,Office Supplies,Paper,Recycled Paper Pack,8,22.03,0.1048,9.17
ORD-00249,2025-03-26,Southeast,Georgia,SMB,Online,Apparel,Safety Wear,Hi-Vis Hoodie,9,66.83,0.1221,27.73
ORD-00250,2025-08-27,West,California,Enterprise,Direct Sales,Industrial,Maintenance,Filter Module,9,138.51,0.0687,68.7
ORD-00251,2025-01-24,Northeast,New York,SMB,Direct Sales,Industrial,Tools,Torque Wrench,7,171.4,0.0914,92.34
ORD-00252,2025-05-25,Midwest,Illinois,SMB,Online,Office Supplies,Organizers,Archive Bin,64,47.98,0.093,19.72
ORD-00253,2024-05-28,West,Colorado,SMB,Online,Office Supplies,Paper,Copy Paper Pack,25,17.91,0.0803,9.15
ORD-00254,2025-01-12,West,California,Consumer,Online,Apparel,Safety Wear,Safety Vest,5,27.17,0.1332,11.51
ORD-00255,2025-12-06,Midwest,Michigan,SMB,Online,Furniture,Storage,Mobile Pedestal,5,177.06,0.1189,107.57
ORD-00256,2024-04-30,Southwest,Texas,Consumer,Online,Apparel,Safety Wear,Protective Jacket,19,93.73,0.1164,41.21
ORD-00257,2025-02-09,Southwest,New Mexico,SMB,Online,Industrial,Components,Drive Assembly,18,444.81,0.1089,253.72
ORD-00258,2025-11-25,Southeast,North Carolina,SMB,Online,Electronics,Networking,Mesh Router,3,232.92,0.1659,170.78
ORD-00259,2024-11-18,Southwest,Arizona,SMB,Online,Furniture,Desks,Lift Desk,2,700.02,0.1553,423.45
ORD-00260,2024-04-10,West,Colorado,Enterprise,Distributor,Apparel,Safety Wear,Protective Jacket,53,94.66,0.1035,37.25
ORD-00261,2024-01-24,Midwest,Ohio,SMB,Online,Apparel,Safety Wear,Protective Jacket,40,86.02,0.1082,31.52
ORD-00262,2024-03-13,Southeast,Georgia,Enterprise,Direct Sales,Office Supplies,Paper,Copy Paper Pack,69,16.73,0.0678,7.31
ORD-00263,2025-11-17,Southwest,Texas,SMB,Distributor,Industrial,Tools,Torque Wrench,17,168.75,0.0893,96.22
ORD-00264,2024-11-28,Midwest,Illinois,Enterprise,Direct Sales,Electronics,Tablets,Astra Tablet,7,596.7,0.0988,370.74
ORD-00265,2025-09-27,Southeast,Florida,Enterprise,Direct Sales,Industrial,Maintenance,Filter Module,17,140.08,0.0781,82.68
ORD-00266,2025-03-31,Northeast,Massachusetts,Enterprise,Distributor,Electronics,Accessories,Pro Headset,9,186.5,0.0968,118.23
ORD-00267,2025-09-22,Midwest,Illinois,Consumer,Online,Electronics,Networking,Smart Switch,3,340.46,0.1375,230.58
ORD-00268,2024-10-15,West,California,SMB,Distributor,Office Supplies,Organizers,Archive Bin,60,47.92,0.0763,20.89
ORD-00269,2024-01-12,Northeast,New York,Consumer,Retail,Electronics,Tablets,Orbit Tablet,2,662.79,0.1225,437.55
ORD-00270,2025-08-14,Midwest,Michigan,SMB,Distributor,Electronics,Networking,Mesh Router,1,245.34,0.1211,152.71
ORD-00271,2024-03-21,Midwest,Michigan,SMB,Direct Sales,Electronics,Laptops,Apex Workstation,5,1380.67,0.1171,923.47
ORD-00272,2025-09-03,Southwest,New Mexico,SMB,Distributor,Apparel,Branded Gear,Event Tee,42,20.44,0.1197,9.47
ORD-00273,2024-09-20,Northeast,New York,Consumer,Retail,Office Supplies,Organizers,Archive Bin,30,45.68,0.0935,19.89
ORD-00274,2025-10-14,Northeast,Pennsylvania,SMB,Distributor,Apparel,Uniforms,Shift Uniform,16,46.16,0.1043,19.23
ORD-00275,2024-10-22,West,Washington,Enterprise,Direct Sales,Furniture,Chairs,Ergo Chair,6,289.73,0.1237,171.47
ORD-00276,2025-08-25,Southwest,New Mexico,SMB,Online,Furniture,Storage,Filing Cabinet,6,221.17,0.152,134.77
ORD-00277,2025-08-31,Southwest,Texas,SMB,Direct Sales,Industrial,Tools,Torque Wrench,7,177.78,0.0929,101.46
ORD-00278,2025-12-09,West,Washington,Consumer,Online,Electronics,Laptops,ThinkCore Laptop,4,960.28,0.1318,686.71
ORD-00279,2025-03-17,Northeast,Pennsylvania,SMB,Online,Electronics,Laptops,Nimbus Laptop,2,1145.58,0.1125,754.99
ORD-00280,2025-05-17,Midwest,Ohio,SMB,Direct Sales,Industrial,Maintenance,Lubricant Kit,3,73.2,0.0707,41.66
ORD-00281,2025-01-09,Midwest,Ohio,SMB,Direct Sales,Electronics,Tablets,Orbit Tablet,1,700.26,0.1098,450.18
ORD-00282,2024-09-01,Midwest,Illinois,SMB,Distributor,Industrial,Components,Hydraulic Valve,4,313.94,0.0701,176.1
ORD-00283,2024-08-26,West,California,Consumer,Online,Apparel,Branded Gear,Event Tee,9,23.02,0.1289,8.61
ORD-00284,2024-08-13,Northeast,New York,Consumer,Direct Sales,Office Supplies,Organizers,Archive Bin,8,52.59,0.0823,22.12
ORD-00285,2025-12-14,Southeast,Florida,Consumer,Online,Furniture,Chairs,Task Stool,3,187.66,0.1347,121.14
ORD-00286,2024-05-26,Southwest,New Mexico,Enterprise,Direct Sales,Furniture,Storage,Filing Cabinet,6,228.58,0.145,154.07
ORD-00287,2025-01-05,West,Colorado,SMB,Distributor,Office Supplies,Ink,Color Ink Set,18,49.65,0.0939,25.46
ORD-00288,2025-04-09,Northeast,Pennsylvania,SMB,Online,Electronics,Laptops,ThinkCore Laptop,2,914.1,0.1121,602.33
ORD-00289,2025-02-26,West,Washington,Enterprise,Distributor,Industrial,Tools,Diagnostic Meter,8,249.32,0.0933,125.89
ORD-00290,2025-04-21,Midwest,Illinois,SMB,Online,Apparel,Uniforms,Team Hoodie,45,62.81,0.1123,26.84
ORD-00291,2024-09-09,Southeast,Georgia,Consumer,Retail,Office Supplies,Ink,Toner Cartridge,5,83.6,0.0813,46.71
ORD-00292,2025-12-10,Southwest,Texas,SMB,Distributor,Electronics,Laptops,Nimbus Laptop,8,1165.28,0.1149,769.69
ORD-00293,2025-10-03,Midwest,Michigan,Consumer,Online,Electronics,Networking,Secure Gateway,1,408.82,0.1426,280.77
ORD-00294,2024-02-22,Northeast,Massachusetts,Enterprise,Direct Sales,Office Supplies,Paper,Recycled Paper Pack,110,23.3,0.0492,10.49
ORD-00295,2024-11-24,Southeast,Georgia,SMB,Online,Office Supplies,Writing,Marker Kit,69,24.18,0.0908,10.36
ORD-00296,2025-04-13,Northeast,Massachusetts,Enterprise,Retail,Industrial,Tools,Torque Wrench,12,169.23,0.0744,84.8
ORD-00297,2024-07-12,Northeast,New York,SMB,Online,Industrial,Maintenance,Seal Pack,13,58.44,0.105,32.39
ORD-00298,2024-05-31,Southeast,Georgia,SMB,Online,Industrial,Maintenance,Seal Pack,8,63.52,0.1102,36.65
ORD-00299,2025-07-29,Southwest,New Mexico,SMB,Distributor,Furniture,Storage,Filing Cabinet,5,233.83,0.1726,142.3
ORD-00300,2024-10-23,West,Colorado,Consumer,Retail,Apparel,Safety Wear,Protective Jacket,5,92.55,0.142,34.2
ORD-00301,2025-08-20,Midwest,Ohio,Enterprise,Distributor,Electronics,Laptops,Apex Workstation,8,1279.7,0.1045,865.79
ORD-00302,2025-07-28,Northeast,Pennsylvania,SMB,Distributor,Industrial,Components,Bearing Set,8,97.98,0.1091,52.84
ORD-00303,2024-03-08,West,Colorado,Enterprise,Direct Sales,Apparel,Safety Wear,Protective Jacket,19,89.76,0.1113,40.91
ORD-00304,2024-01-28,Southwest,Texas,Consumer,Retail,Furniture,Desks,Modular Desk,3,561.53,0.1636,326.54
ORD-00305,2024-09-21,Midwest,Ohio,SMB,Distributor,Industrial,Maintenance,Filter Module,3,141.52,0.0649,66.26
ORD-00306,2024-03-19,Midwest,Michigan,Enterprise,Distributor,Electronics,Networking,Smart Switch,12,329.83,0.1031,226.52
ORD-00307,2024-06-15,Northeast,New York,Consumer,Retail,Office Supplies,Paper,Premium Paper Box,19,56.41,0.0735,23.67
ORD-00308,2024-05-01,Southeast,North Carolina,Enterprise,Direct Sales,Electronics,Tablets,Orbit Tablet,8,668.38,0.1585,423.45
ORD-00309,2025-11-14,Northeast,New York,Consumer,Online,Apparel,Uniforms,Shift Uniform,13,42.56,0.1244,19.34
ORD-00310,2025-06-25,Northeast,New York,Enterprise,Distributor,Industrial,Tools,Inspection Kit,7,152.09,0.1026,91.13
ORD-00311,2025-06-10,Southeast,Florida,SMB,Distributor,Apparel,Branded Gear,Event Tee,37,23.26,0.1111,9.96
ORD-00312,2025-03-14,Northeast,New York,SMB,Retail,Industrial,Components,Hydraulic Valve,3,351.93,0.0897,174.11
ORD-00313,2024-06-21,Northeast,New York,SMB,Retail,Furniture,Chairs,Ergo Chair,4,294.15,0.1134,184.03
ORD-00314,2025-04-10,Northeast,Massachusetts,SMB,Retail,Office Supplies,Paper,Copy Paper Pack,18,19.25,0.0699,7.78
ORD-00315,2025-05-19,Southwest,Texas,SMB,Distributor,Furniture,Storage,Wall Storage,5,336.07,0.1736,189.47
ORD-00316,2025-12-24,Northeast,Massachusetts,Consumer,Online,Electronics,Laptops,Apex Workstation,4,1392.01,0.1506,936.74
ORD-00317,2024-10-18,Southeast,Florida,Enterprise,Direct Sales,Office Supplies,Paper,Recycled Paper Pack,63,21.75,0.0678,12.15
ORD-00318,2025-07-05,Southeast,Georgia,SMB,Distributor,Apparel,Safety Wear,Protective Jacket,7,91.98,0.1076,44.89
ORD-00319,2025-11-14,Southeast,North Carolina,Consumer,Online,Electronics,Laptops,Apex Workstation,2,1302.11,0.1814,956.51
ORD-00320,2024-08-02,Southeast,Florida,SMB,Direct Sales,Office Supplies,Organizers,Label Pack,81,13.67,0.0724,6.12
ORD-00321,2025-11-07,West,Colorado,Enterprise,Distributor,Industrial,Maintenance,Seal Pack,22,60.95,0.0768,30.97
ORD-00322,2024-09-30,West,Colorado,Consumer,Online,Electronics,Tablets,Orbit Tablet,2,610.91,0.1274,428.24
ORD-00323,2024-10-11,Southwest,Texas,Enterprise,Distributor,Apparel,Uniforms,Shift Uniform,13,44.92,0.0939,16.12
ORD-00324,2024-05-03,Midwest,Michigan,Consumer,Online,Industrial,Tools,Torque Wrench,5,169.56,0.1042,85.81
ORD-00325,2025-03-26,Southeast,North Carolina,SMB,Direct Sales,Electronics,Laptops,ThinkCore Laptop,7,985.36,0.1474,645.95
ORD-00326,2024-02-25,Southwest,New Mexico,SMB,Online,Electronics,Networking,Secure Gateway,2,426.84,0.1121,281.14
ORD-00327,2024-06-13,West,Colorado,Consumer,Retail,Furniture,Chairs,Summit Chair,1,384.54,0.1482,229.39
ORD-00328,2025-07-14,Southwest,Arizona,Consumer,Retail,Apparel,Uniforms,Team Hoodie,16,61.62,0.1041,25.02
ORD-00329,2025-08-31,Southwest,Arizona,Consumer,Online,Office Supplies,Ink,Toner Cartridge,23,89.78,0.114,39.49
ORD-00330,2024-04-01,West,California,Consumer,Online,Furniture,Storage,Wall Storage,3,319.05,0.1327,186.37
ORD-00331,2025-12-31,Northeast,Massachusetts,SMB,Online,Electronics,Tablets,FieldTab Pro,4,791.38,0.1235,541.69
ORD-00332,2024-01-11,Midwest,Ohio,Enterprise,Direct Sales,Industrial,Components,Drive Assembly,17,431.52,0.0527,204.26
ORD-00333,2024-02-16,Northeast,Pennsylvania,SMB,Distributor,Office Supplies,Writing,Gel Pen Bundle,83,14.84,0.0654,6.31
ORD-00334,2024-10-14,Southwest,Arizona,Consumer,Retail,Furniture,Desks,Studio Desk,2,439.31,0.1599,284.86
ORD-00335,2024-02-06,Midwest,Illinois,SMB,Retail,Apparel,Safety Wear,Safety Vest,34,25.59,0.1063,10.69
ORD-00336,2025-11-10,Midwest,Michigan,Enterprise,Distributor,Industrial,Tools,Diagnostic Meter,6,250.72,0.0699,118.64
ORD-00337,2024-01-30,Northeast,Pennsylvania,SMB,Retail,Apparel,Branded Gear,Quarter Zip,6,43.09,0.0863,18.84
ORD-00338,2024-03-13,Midwest,Michigan,SMB,Online,Furniture,Desks,Modular Desk,1,579.65,0.1199,367.23
ORD-00339,2025-12-02,Midwest,Ohio,Consumer,Online,Apparel,Safety Wear,Protective Jacket,14,88.51,0.1369,36.22
ORD-00340,2024-06-07,West,Colorado,Consumer,Online,Apparel,Safety Wear,Safety Vest,17,25.33,0.1545,11.29
ORD-00341,2025-02-26,Northeast,Pennsylvania,Consumer,Online,Apparel,Branded Gear,Event Tee,18,20.3,0.1322,8.42
ORD-00342,2024-07-10,Northeast,New York,Consumer,Retail,Apparel,Uniforms,Service Polo,19,29.54,0.1118,10.39
ORD-00343,2025-09-23,Southeast,North Carolina,SMB,Direct Sales,Industrial,Tools,Torque Wrench,7,166.05,0.0734,80.07
ORD-00344,2025-04-19,Northeast,Massachusetts,Enterprise,Direct Sales,Electronics,Accessories,Pro Headset,9,166.24,0.0985,105.84
ORD-00345,2025-05-22,Southwest,New Mexico,Consumer,Online,Apparel,Safety Wear,Protective Jacket,18,90.32,0.1283,40.19
ORD-00346,2025-05-21,Midwest,Michigan,SMB,Online,Furniture,Desks,Studio Desk,2,441.96,0.1281,265.58
ORD-00347,2025-02-03,West,Colorado,SMB,Distributor,Apparel,Uniforms,Team Hoodie,19,56.31,0.1275,24.97
ORD-00348,2024-12-31,Southwest,Texas,Consumer,Online,Apparel,Uniforms,Service Polo,15,30.1,0.1268,12.9
ORD-00349,2025-06-11,Midwest,Illinois,Consumer,Online,Apparel,Safety Wear,Safety Vest,5,27.58,0.1283,12.97
ORD-00350,2025-05-25,Southwest,Texas,SMB,Direct Sales,Electronics,Laptops,Nimbus Laptop,8,1225.88,0.1131,748.68
ORD-00351,2024-09-08,Northeast,Pennsylvania,SMB,Direct Sales,Office Supplies,Organizers,Archive Bin,70,52.38,0.0655,26.31
ORD-00352,2025-02-06,Southwest,New Mexico,Enterprise,Distributor,Industrial,Maintenance,Filter Module,25,142.25,0.1042,76.63
ORD-00353,2025-09-17,West,Colorado,SMB,Retail,Office Supplies,Organizers,Label Pack,56,15.12,0.0884,7.12
ORD-00354,2025-10-12,Northeast,New York,SMB,Online,Industrial,Components,Drive Assembly,16,450.04,0.0883,219.8
ORD-00355,2025-04-09,Southeast,Florida,Consumer,Retail,Apparel,Branded Gear,Quarter Zip,19,47.17,0.107,18.49
ORD-00356,2025-04-10,Northeast,Pennsylvania,SMB,Online,Furniture,Desks,Modular Desk,4,517.68,0.1173,321.59
ORD-00357,2025-05-16,Southwest,Arizona,Enterprise,Direct Sales,Apparel,Branded Gear,Embroidered Cap,16,19.7,0.0904,8.35
ORD-00358,2024-04-30,Southeast,Georgia,SMB,Direct Sales,Furniture,Chairs,Task Stool,4,176.46,0.1268,114.11
ORD-00359,2025-08-02,Midwest,Ohio,SMB,Direct Sales,Industrial,Maintenance,Lubricant Kit,7,74.8,0.0638,39.12
ORD-00360,2025-03-29,Southwest,New Mexico,Enterprise,Direct Sales,Electronics,Networking,Secure Gateway,12,395.76,0.1018,249.79
ORD-00361,2024-01-20,Southeast,Florida,Consumer,Retail,Electronics,Accessories,Dock Station,3,143.89,0.1613,103.57
ORD-00362,2024-09-18,Southwest,Texas,SMB,Online,Furniture,Storage,Wall Storage,2,305.21,0.1518,185.2
ORD-00363,2025-08-23,Southeast,North Carolina,SMB,Online,Apparel,Uniforms,Service Polo,35,32.63,0.097,11.55
ORD-00364,2025-05-27,Northeast,New York,Consumer,Retail,Furniture,Storage,Wall Storage,3,330.43,0.12,196.86
ORD-00365,2025-01-24,West,Colorado,Consumer,Online,Electronics,Tablets,FieldTab Pro,1,701.36,0.1319,437.32
ORD-00366,2025-12-25,Midwest,Illinois,SMB,Online,Apparel,Branded Gear,Embroidered Cap,7,19.52,0.109,9.35
ORD-00367,2025-10-28,Northeast,New York,SMB,Distributor,Industrial,Tools,Diagnostic Meter,15,277.93,0.0907,140.3
ORD-00368,2025-09-20,Midwest,Michigan,Consumer,Direct Sales,Electronics,Laptops,ThinkCore Laptop,4,1061.16,0.1262,671.71
ORD-00369,2025-08-02,Southwest,New Mexico,Enterprise,Direct Sales,Office Supplies,Paper,Copy Paper Pack,53,19.58,0.0807,10.62
ORD-00370,2025-10-18,Southwest,New Mexico,Consumer,Online,Electronics,Accessories,Pro Headset,1,187.64,0.134,121.92
ORD-00371,2024-03-24,West,California,Enterprise,Distributor,Industrial,Tools,Torque Wrench,10,170.93,0.0843,97.03
ORD-00372,2024-02-25,West,Colorado,Consumer,Retail,Apparel,Branded Gear,Embroidered Cap,5,18.59,0.1324,6.73
ORD-00373,2024-11-04,Midwest,Ohio,Consumer,Online,Electronics,Networking,Smart Switch,4,290.55,0.1526,184.69
ORD-00374,2024-07-16,Northeast,New York,Enterprise,Distributor,Office Supplies,Ink,Toner Cartridge,36,86.92,0.0627,40.26
ORD-00375,2025-01-01,Southeast,North Carolina,Enterprise,Direct Sales,Apparel,Safety Wear,Protective Jacket,31,96.33,0.0905,42.59
ORD-00376,2024-07-12,Southwest,New Mexico,SMB,Direct Sales,Apparel,Branded Gear,Quarter Zip,27,45.36,0.0926,16.91
ORD-00377,2024-12-05,Southwest,Arizona,Enterprise,Retail,Electronics,Networking,Mesh Router,3,236.26,0.1166,147.82
ORD-00378,2025-07-21,Southeast,Florida,Consumer,Distributor,Electronics,Laptops,Apex Workstation,2,1324.2,0.1886,843.79
ORD-00379,2025-03-20,West,California,Consumer,Online,Electronics,Tablets,Orbit Tablet,4,668.79,0.1295,439.56
ORD-00380,2024-05-09,West,Colorado,Enterprise,Direct Sales,Industrial,Components,Drive Assembly,23,381.99,0.0803,223.53
ORD-00381,2025-05-21,Midwest,Michigan,Consumer,Retail,Furniture,Chairs,Ergo Chair,1,302.7,0.1336,171.97
ORD-00382,2024-08-23,Midwest,Ohio,SMB,Distributor,Office Supplies,Organizers,Archive Bin,59,51.11,0.0795,23.89
ORD-00383,2024-10-10,West,California,SMB,Distributor,Electronics,Networking,Mesh Router,6,231.6,0.1224,160.85
ORD-00384,2024-12-20,Southwest,Arizona,SMB,Direct Sales,Industrial,Tools,Diagnostic Meter,7,279.7,0.0768,162.58
ORD-00385,2024-07-11,Southeast,North Carolina,SMB,Direct Sales,Furniture,Chairs,Summit Chair,2,368.62,0.1039,240.78
ORD-00386,2024-01-24,Midwest,Illinois,Enterprise,Retail,Industrial,Components,Drive Assembly,24,436.18,0.0774,235.69
ORD-00387,2025-10-16,West,California,Consumer,Online,Electronics,Accessories,Dock Station,2,138.59,0.1473,90.42
ORD-00388,2024-05-12,Midwest,Ohio,SMB,Retail,Apparel,Uniforms,Shift Uniform,19,44.88,0.1095,19.89
ORD-00389,2025-04-01,Northeast,Massachusetts,SMB,Online,Office Supplies,Organizers,Archive Bin,71,49.14,0.0871,21.78
ORD-00390,2025-03-18,Midwest,Michigan,SMB,Distributor,Electronics,Laptops,Nimbus Laptop,3,1085.59,0.1188,697.07
ORD-00391,2024-03-19,Southwest,New Mexico,SMB,Distributor,Apparel,Safety Wear,Safety Vest,38,24.13,0.0908,10.6
ORD-00392,2025-04-20,Midwest,Illinois,Consumer,Retail,Electronics,Accessories,Dock Station,4,154.81,0.1352,97.34
ORD-00393,2024-06-06,Midwest,Illinois,Enterprise,Distributor,Electronics,Tablets,Astra Tablet,2,620.93,0.1193,422.55
